;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1.296,49
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1.720,18
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1.230,23
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1.482,60
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1.817,60
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1.441,70
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1.858,40
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1.011,51
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1.494,99
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1.761,24
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1.939,29
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1.467,34
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1.683,98
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1.960,60
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;2.245,57
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;778,7
RONDÔNIA;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1230,62
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1421,5
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;1786,56
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1170,16
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1379,49
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1122,58
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1215,7
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1438,94
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1188,44
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1570,64
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;848,12
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1223,56
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1463,08
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1561,6
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1232,25
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1340,03
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1647,63
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1778,26
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;679,65
RORAIMA;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1406,71
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1659,4
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;2133,88
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1292,7
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1605,81
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1235,96
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1407,8
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1718,39
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1378,04
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1852,02
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;940,98
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1376,35
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1708,38
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1827,36
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1449,36
;;;CSL8-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1602,45
;;CSL-16 (COMERCIAL COM LOJAS E SALAS);CSL16-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1925,74
;;;CSL16-A (PADRÃO ALTO);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;2123,08
;;GL (GALPÃO INDUSTRIAL);GL;Galpão industrial: Área composta de um galpão com área administrativa, 2 banheiros, um vestiário e um depósito.;804,07
SANTA CATARINA;RESIDENCIAL;R-1 (RESIDÊNCIA UNIFAMILIAR);R1-B (PADRÃO BAIXO);Residência unifamiliar padrão baixo: 1 pavimento, com 2 dormitórios, sala, banheiro, cozinha e área para tanque;1589,62
;;;R1-N (PADRÃO NORMAL);Residência unifamiliar padrão normal: 1 pavimento, 3 dormitórios, sendo um suíte com banheiro, banheiro social, sala, circulação, cozinha, área de serviço com banheiro e varanda (abrigo para automóvel).;1920,75
;;;R1-A (PADRÃO ALTO);Residência unifamiliar padrão alto: 1 pavimento, 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda (abrigo para automóvel).;2315,09
;;PP (PRÉDIO POPULAR);PP-B (PADRÃO BAIXO);Residência multifamiliar - Prédio popular - padrão baixo: térreo e 3 pavimentos-tipo. Pavimento térreo: Hall de entrada, escada e 4 apartamentos por andar com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo de lixo, guarita, central de gás, depósito com banheiro e 16 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1456,36
;;;PP-N (PADRÃO NORMAL);Residência multifamiliar - prédio popular - padrão normal: Pilotis e 4 pavimentos-tipo. Pilotis: Escada, elevador, 32 vagas de garagem cobertas, cômodo de lixo, depósito, hall de entrada, salão de festas, copa, 3 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda;1798,08
;;R-8;R8-B (PADRÃO BAIXO);Residência multifamiliar padrão baixo: Pavimento térreo e 7 pavimentos-tipo Pavimento térreo: Hall de entrada, elevador, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque. Na área externa estão localizados o cômodo de lixo e 32 vagas descobertas. Pavimento-tipo: Hall de circulação, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área para tanque.;1386,36
;;;R8-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala estar/jantar, banheiro social, cozinha, área de serviço com banheiro e varanda.;1586
;;;R8-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e oito pavimentos-tipo. Garagem: Escada, elevadores, 48 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1861,93
;;R-16;R16-N (PADRÃO NORMAL);Residência multifamiliar, padrão normal: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 128 vagas de garagem cobertas, cômodo de lixo depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Hall de circulação, escada, elevadores e quatro apartamentos por andar, com três dormitórios, sendo um suíte, sala de estar/jantar, banheiro social, cozinha e área de serviço com banheiro e varanda.;1530,76
;;;R16-A (PADRÃO ALTO);Residência multifamiliar, padrão alto: Garagem, pilotis e 16 pavimentos-tipo. Garagem: Escada, elevadores, 96 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pilotis: Escada, elevadores, hall de entrada, salão de festas, salão de jogos, copa, 2 banheiros, central de gás e guarita. Pavimento-tipo: Halls de circulação, escada, elevadores e 2 apartamentos por andar, com 4 dormitórios, sendo um suíte com banheiro e closet, outro com banheiro, banheiro social, sala de estar, sala de jantar e sala íntima, circulação, cozinha, área de serviço completa e varanda.;1987,63
;;PIS (PROJETO INTERESSE SOCIAL);PIS;Residência multifamiliar - Projeto de interesse social: Térreo e 4 pavimentos/tipo. Pavimento térreo: Hall, escada, 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço. Na área externa estão localizados o cômodo da guarita, com banheiro e central de medição. Pavimento-tipo: Hall, escada e 4 apartamentos por andar, com 2 dormitórios, sala, banheiro, cozinha e área de serviço.;1121,28
;;RPQ1 (RESIDÊNCIA POPULAR);RPQ1;Residência unifamiliar popular: 1 pavimento, 1 dormitório, sala, banheiro e cozinha.;1718,91
;COMERCIAL;CAL-8 (COMERCIAL ANDARES-LIVRES);CAL8-N (PADRÃO NORMAL);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1838,13
;;;CAL8-A (PADRÃO ALTO);Edifício comercial andares-livres: Garagem, pavimento térreo e oito pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito andares corridos com sanitário privativo por andar.;1949,65
;;CSL-8 (COMERCIAL COM LOJAS E SALAS);CSL8-N (PADRÃO NORMAL);Edifício comercial, com lojas e salas: Garagem, pavimento térreo e 8 pavimentos-tipo. Garagem: Escada, elevadores, 64 vagas de garagem cobertas, cômodo de lixo, depósito e instalação sanitária. Pavimento térreo: Escada, elevadores, hall de entrada e lojas. Pavimento-tipo: Halls de circulação, escada, elevadores e oito salas com sanitário privativo por andar;1593,7
